Model , GRSpeciesAFull , GRSpeciesBFull , GRASolo , GRBSolo , TypeOfInteraction,Patient
SRR13077681.bin.23.fbc2XSRR13077681.bin.31.fbc2 ,24.07463469773904,17.11104350854692,24.11685975526735,17.11104350854692, Neutralism,Healthy
SRR13077681.bin.6.fbc2XSRR13077681.bin.27.fbc2 ,17.261503247009593,24.28068095298753,25.68218562385213,24.548408198770677, Amensalism,Healthy
SRR13077681.bin.16.fbc2XSRR13077681.bin.31.fbc2 ,10.81925297233586,17.110690023366935,16.526527634333256,17.111043508546928, Amensalism,Healthy
SRR13077681.bin.21.fbc2XSRR13077681.bin.31.fbc2 ,16.15618196364413,17.111043508546924,16.21236157389185,17.111043508546928, Neutralism,Healthy
SRR13077681.bin.26.fbc2XSRR13077681.bin.31.fbc2 ,24.154736333358294,17.111043508546913,24.198445239717596,17.11104350854692, Neutralism,Healthy
SRR13077681.bin.26.fbc2XSRR13077681.bin.9.fbc2 ,20.17035098521877,14.99530498830009,24.198445239717596,16.85674571943803, Competition,Healthy
SRR13077681.bin.20.fbc2XSRR13077681.bin.31.fbc2 ,16.32316550839389,17.111043508546924,16.32316550839389,17.111043508546917, Neutralism,Healthy
SRR13077681.bin.22.fbc2XSRR13077681.bin.19.fbc2 ,15.188810713674036,41.91574442407856,16.794255706213654,41.9188988817419, Neutralism,Healthy
SRR13077681.bin.6.fbc2XSRR13077681.bin.12.fbc2 ,17.261503247009585,33.5755686107588,25.68218562385213,33.83978190546048, Amensalism,Healthy
SRR13077681.bin.16.fbc2XSRR13077681.bin.6.fbc2 ,16.126109987364007,17.373907502744746,16.526527634333256,25.68218562385214, Amensalism,Healthy
SRR13077681.bin.26.fbc2XSRR13077681.bin.22.fbc2 ,24.197394681289516,15.188810713674036,24.198445239717596,16.794255706213654, Neutralism,Healthy
SRR13077681.bin.9.fbc2XSRR13077681.bin.20.fbc2 ,16.85674571943803,16.32316550839389,16.85674571943803,16.32316550839389, Neutralism,Healthy
SRR13077681.bin.1.fbc2XSRR13077681.bin.31.fbc2 ,16.445809495360884,17.11104350854692,16.445809495360884,17.111043508546917, Neutralism,Healthy
SRR13077681.bin.23.fbc2XSRR13077681.bin.32.fbc2 ,16.41490282106684,30.198374723836302,24.11685975526735,30.28711954604475, Amensalism,Healthy
SRR13077681.bin.26.fbc2XSRR13077681.bin.14.fbc2 ,21.09722674879828,4.541668907689194,24.198445239717596,8.17802570789369, Competition,Healthy
SRR13077681.bin.6.fbc2XSRR13077681.bin.14.fbc2 ,25.682185623852146,0.0,25.68218562385213,8.178025707893688, Amensalism,Healthy
SRR13077681.bin.23.fbc2XSRR13077681.bin.19.fbc2 ,16.31970511206766,41.91844983583143,24.11685975526735,41.91889888174192, Amensalism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.38.fbc2 ,16.780094493432898,16.810554248999235,16.85603042316385,17.150039236288517, Neutralism,Healthy
SRR13077685.bin.18.fbc2XSRR13077685.bin.27.fbc2 ,16.648021356753265,0.0,16.648021356753265,15.919331199786663, Amensalism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.21.fbc2 ,26.098241506053924,17.328092370931316,26.105666475602792,17.32809237093132, Neutralism,Healthy
SRR13077685.bin.42.fbc2XSRR13077685.bin.27.fbc2 ,31.238585225717323,2.6056228439290026,31.777930861780664,15.91933119978666, Amensalism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.42.fbc2 ,34.491767149833684,31.23868281094288,39.61032879567442,31.777930861780654, Amensalism,Healthy
SRR13077685.bin.18.fbc2XSRR13077685.bin.42.fbc2 ,15.119170788852218,30.82647094392951,16.648021356753265,31.777930861780654, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.27.fbc2 ,15.570793728295008,15.601393241566296,16.546695403202257,15.91933119978666, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.29.fbc2 ,30.855649634299937,17.11020680094036,30.90245376886484,17.115396711362095, Neutralism,Healthy
SRR13077685.bin.29.fbc2XSRR13077685.bin.42.fbc2 ,17.115396711362074,31.777930861780632,17.1153967113621,31.77793086178064, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.3.fbc2 ,19.65939387084944,32.5520125525744,26.105666475602792,40.50503216433644, Competition,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.18.fbc2 ,21.396019302508265,9.927234195005497,26.105666475602792,16.64802135675327, Competition,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.27.fbc2 ,28.49324615787646,4.588781546703283,30.90245376886484,15.91933119978666, Amensalism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.36.fbc2 ,21.623930486651187,18.89757283097297,23.733216679431155,28.234757524384644, Amensalism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.18.fbc2 ,14.755248466338028,16.64802135675327,16.546695403202257,16.64802135675327, Amensalism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.41.fbc2 ,17.23765508524357,16.856030423163876,17.23765508524357,16.85603042316386, Neutralism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.3.fbc2 ,34.13713707649077,37.07205612291046,39.61032879567442,40.50503216433642, Amensalism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.38.fbc2 ,22.73466814349395,17.150039236288514,23.733216679431155,17.150039236288517, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.36.fbc2 ,23.319350632560354,9.556122291318164,26.105666475602792,28.23475752438464, Competition,Healthy
SRR13077685.bin.38.fbc2XSRR13077685.bin.36.fbc2 ,0.1953260381664876,28.081902263622403,17.150039236288517,28.23475752438465, Amensalism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.27.fbc2 ,24.06350976829762,3.3606740268924398,26.105666475602792,15.91933119978666, Amensalism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.20.fbc2 ,39.44918012550961,17.23765508524357,39.61032879567442,17.23765508524357, Neutralism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.27.fbc2 ,16.79570572098924,15.81596582896585,16.85603042316385,15.91933119978666, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.2.fbc2 ,16.527828499847015,18.93568485337047,16.546695403202257,23.73321667943115, Amensalism,Healthy
SRR13077685.bin.29.fbc2XSRR13077685.bin.38.fbc2 ,17.016118698808295,17.149487099408983,17.1153967113621,17.150039236288517, Neutralism,Healthy
SRR13077685.bin.18.fbc2XSRR13077685.bin.29.fbc2 ,16.555429655967416,17.11020680094036,16.648021356753265,17.1153967113621, Neutralism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.29.fbc2 ,17.23765508524357,17.115396711362106,17.23765508524357,17.115396711362095, Neutralism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.21.fbc2 ,16.856030423163855,17.32809237093132,16.85603042316385,17.32809237093132, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.44.fbc2 ,16.00866858932349,39.343346949541136,30.90245376886484,39.61032879567441, Amensalism,Healthy
SRR13077685.bin.46.fbc2XSRR13077685.bin.36.fbc2 ,21.98397714895409,10.450112537846238,23.221002874764235,28.234757524384648, Amensalism,Healthy
SRR13077685.bin.21.fbc2XSRR13077685.bin.27.fbc2 ,17.328092370931316,15.919331199786669,17.32809237093132,15.91933119978666, Neutralism,Healthy
SRR13077685.bin.46.fbc2XSRR13077685.bin.42.fbc2 ,21.24789316626537,29.60500445099909,23.221002874764235,31.77793086178064, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.46.fbc2 ,19.29052256721172,17.058750644614513,26.105666475602792,23.22100287476421, Competition,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.38.fbc2 ,16.321064600166935,13.57289177183527,26.105666475602792,17.15003923628852, Competition,Healthy
SRR13077685.bin.18.fbc2XSRR13077685.bin.38.fbc2 ,0.0,17.150039236288514,16.648021356753265,17.150039236288517, Amensalism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.21.fbc2 ,17.23765508524357,17.328092370931323,17.23765508524357,17.328092370931323, Neutralism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.46.fbc2 ,16.79564281387691,22.92149447257641,16.85603042316385,23.22100287476428, Neutralism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.36.fbc2 ,16.76676985021736,27.94160893105882,16.85603042316385,28.234757524384644, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.41.fbc2 ,25.871957164402765,16.813416623584295,26.105666475602792,16.85603042316386, Neutralism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.38.fbc2 ,39.14167198223621,0.995755723752308,39.61032879567442,17.1500392362885, Amensalism,Healthy
SRR13077685.bin.21.fbc2XSRR13077685.bin.38.fbc2 ,17.328092370931316,17.125650178991275,17.32809237093132,17.150039236288514, Neutralism,Healthy
SRR13077685.bin.18.fbc2XSRR13077685.bin.21.fbc2 ,16.624346218687318,17.32809237093133,16.648021356753265,17.32809237093132, Neutralism,Healthy
SRR13077685.bin.21.fbc2XSRR13077685.bin.36.fbc2 ,17.328092370931323,28.22012603174139,17.32809237093132,28.234757524384648, Neutralism,Healthy
SRR13077685.bin.29.fbc2XSRR13077685.bin.27.fbc2 ,17.08588698644276,15.661730007130709,17.1153967113621,15.91933119978666, Neutralism,Healthy
SRR13077685.bin.3.fbc2XSRR13077685.bin.38.fbc2 ,38.2841643308231,17.150039236288517,40.505032164336406,17.150039236288507, Neutralism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.41.fbc2 ,39.61032879567442,16.82143089087566,39.61032879567442,16.85603042316386, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.3.fbc2 ,21.99102440329569,38.6754454326672,30.90245376886484,40.50503216433643, Amensalism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.2.fbc2 ,30.90245376886484,22.73253673336788,30.90245376886484,23.73321667943114, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.36.fbc2 ,15.437026186370414,28.21220439236165,16.546695403202257,28.23475752438464, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.46.fbc2 ,13.927816553191004,22.944224541747744,16.546695403202257,23.221002874764267, Amensalism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.18.fbc2 ,20.21272182649305,11.888366635158528,23.733216679431155,16.64802135675327, Competition,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.27.fbc2 ,21.46282922313522,15.911808778628703,23.733216679431155,15.91933119978666, Neutralism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.21.fbc2 ,39.61032879567442,17.328092370931323,39.61032879567442,17.32809237093132, Neutralism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.41.fbc2 ,18.238458981134517,16.75588663236549,23.733216679431155,16.856030423163862, Amensalism,Healthy
SRR13077685.bin.3.fbc2XSRR13077685.bin.36.fbc2 ,38.35661428056488,28.175751184404334,40.505032164336406,28.23475752438464, Neutralism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.27.fbc2 ,39.13927897303037,0.9400851679850556,39.61032879567442,15.919331199786663, Amensalism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.42.fbc2 ,15.822265060904796,31.239155619993568,17.23765508524357,31.777930861780654, Neutralism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.46.fbc2 ,22.37719716242011,17.368064912723916,23.733216679431155,23.22100287476427, Amensalism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.21.fbc2 ,23.732698888252013,17.328092370931323,23.733216679431155,17.328092370931323, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.42.fbc2 ,23.218076921987915,31.23868281094287,30.90245376886484,31.77793086178064, Amensalism,Healthy
SRR13077685.bin.46.fbc2XSRR13077685.bin.27.fbc2 ,21.985790622319254,1.885148670676108,23.221002874764235,15.91933119978666, Amensalism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.42.fbc2 ,16.284729064258677,30.86036187814299,16.546695403202257,31.777930861780654, Neutralism,Healthy
SRR13077685.bin.46.fbc2XSRR13077685.bin.3.fbc2 ,22.641045185683986,38.67544543266718,23.221002874764235,40.50503216433641, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.5.fbc2 ,16.43492221121228,29.952865816002355,16.546695403202257,30.902453768864824, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.29.fbc2 ,16.54669540320226,17.115396711362095,16.546695403202257,17.115396711362102, Neutralism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.3.fbc2 ,17.216525178393336,40.26005757020479,17.23765508524357,40.50503216433642, Neutralism,Healthy
SRR13077685.bin.21.fbc2XSRR13077685.bin.42.fbc2 ,17.32809237093132,31.777930861780646,17.32809237093132,31.77793086178064, Neutralism,Healthy
SRR13077685.bin.36.fbc2XSRR13077685.bin.42.fbc2 ,17.2433396770194,31.06175794382616,28.23475752438465,31.777930861780654, Amensalism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.27.fbc2 ,17.234732943590533,15.085238505254202,17.23765508524357,15.91933119978666, Neutralism,Healthy
SRR13077685.bin.29.fbc2XSRR13077685.bin.3.fbc2 ,17.1153967113621,40.4917009093936,17.1153967113621,40.50503216433641, Neutralism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.20.fbc2 ,20.72099968799256,17.23765508524357,23.733216679431155,17.237655085243567, Amensalism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.2.fbc2 ,26.07717017368932,21.731562649765337,39.61032879567442,23.73321667943114, Amensalism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.18.fbc2 ,17.234732943590537,16.003730478568624,17.23765508524357,16.64802135675327, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.5.fbc2 ,20.724748642665087,20.604232438063168,26.105666475602764,30.902453768864792, Competition,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.42.fbc2 ,21.9950191036831,31.777930861780632,23.733216679431155,31.777930861780654, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.2.fbc2 ,17.230489411666046,22.5017190328891,26.105666475602792,23.73321667943115, Amensalism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.41.fbc2 ,16.54669540320226,16.856030423163855,16.546695403202257,16.85603042316386, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.41.fbc2 ,30.624036066782168,16.79919926952666,30.90245376886484,16.85603042316386, Neutralism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.46.fbc2 ,17.23765508524357,23.155817726972373,17.23765508524357,23.22100287476422, Neutralism,Healthy
SRR13077685.bin.18.fbc2XSRR13077685.bin.3.fbc2 ,16.648021356753265,38.2841643308231,16.648021356753265,40.50503216433642, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.36.fbc2 ,16.787643845831713,28.08190226362239,30.90245376886484,28.234757524384644, Amensalism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.42.fbc2 ,15.313552866821816,31.238682810942866,26.105666475602792,31.777930861780654, Amensalism,Healthy
SRR13077685.bin.3.fbc2XSRR13077685.bin.27.fbc2 ,38.49880640280369,15.791037079992156,40.505032164336406,15.919331199786663, Neutralism,Healthy
SRR13077685.bin.29.fbc2XSRR13077685.bin.36.fbc2 ,17.11020680094035,28.17247599140445,17.1153967113621,28.234757524384648, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.20.fbc2 ,16.546695403202257,17.23765508524357,16.546695403202257,17.237655085243567, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.46.fbc2 ,18.53106029951704,21.98579062231924,30.90245376886484,23.22100287476428, Amensalism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.46.fbc2 ,30.440277211081288,10.379344571108469,39.61032879567442,23.221002874764228, Competition,Healthy
SRR13077685.bin.38.fbc2XSRR13077685.bin.42.fbc2 ,16.625484795564553,31.239155619993603,17.150039236288517,31.777930861780654, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.29.fbc2 ,25.97369672653094,17.110206800940357,26.105666475602792,17.115396711362106, Neutralism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.38.fbc2 ,17.234732943590533,16.486319890687895,17.23765508524357,17.150039236288517, Neutralism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.18.fbc2 ,39.14167198223619,0.9666078500894022,39.61032879567442,16.64802135675327, Amensalism,Healthy
SRR13077685.bin.38.fbc2XSRR13077685.bin.27.fbc2 ,17.15003923628851,0.0,17.150039236288517,15.91933119978666, Amensalism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.15.fbc2 ,16.354742387103194,25.16327337316812,16.546695403202257,26.10566647560277, Neutralism,Healthy
SRR13077685.bin.20.fbc2XSRR13077685.bin.36.fbc2 ,17.234732943590537,27.579660885888103,17.23765508524357,28.23475752438464, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.18.fbc2 ,16.598598304808394,16.64802135675327,30.90245376886484,16.64802135675327, Amensalism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.21.fbc2 ,30.89048623464226,17.328092370931316,30.90245376886484,17.32809237093132, Neutralism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.18.fbc2 ,16.780094493432898,16.318473812236263,16.85603042316385,16.64802135675327, Neutralism,Healthy
SRR13077685.bin.29.fbc2XSRR13077685.bin.46.fbc2 ,17.11539671136209,23.22100287476426,17.1153967113621,23.22100287476428, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.20.fbc2 ,25.529466514720674,17.216525178393336,26.105666475602792,17.237655085243567, Neutralism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.3.fbc2 ,16.80867838732287,40.36966978533905,16.85603042316385,40.5050321643364, Neutralism,Healthy
SRR13077685.bin.15.fbc2XSRR13077685.bin.44.fbc2 ,0.4487009804233421,39.61032879567442,26.105666475602792,39.61032879567442, Amensalism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.21.fbc2 ,16.546695403202257,17.328092370931326,16.546695403202257,17.32809237093132, Neutralism,Healthy
SRR13077685.bin.46.fbc2XSRR13077685.bin.38.fbc2 ,21.985790622319133,1.996662514707006,23.221002874764235,17.150039236288517, Amensalism,Healthy
SRR13077685.bin.36.fbc2XSRR13077685.bin.27.fbc2 ,28.234757524384644,0.0,28.23475752438465,15.91933119978666, Amensalism,Healthy
SRR13077685.bin.18.fbc2XSRR13077685.bin.36.fbc2 ,0.1896084323845227,28.081902263622386,16.648021356753265,28.23475752438465, Amensalism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.42.fbc2 ,16.550184293763426,31.70955830205009,16.85603042316385,31.777930861780654, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.38.fbc2 ,15.46541826923519,17.150039236288514,16.546695403202257,17.15003923628851, Neutralism,Healthy
SRR13077685.bin.21.fbc2XSRR13077685.bin.3.fbc2 ,17.328092370931323,40.49917521651258,17.32809237093132,40.505032164336434, Neutralism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.3.fbc2 ,20.27361470104361,37.54071713855336,23.733216679431155,40.50503216433644, Amensalism,Healthy
SRR13077685.bin.46.fbc2XSRR13077685.bin.21.fbc2 ,23.221002874764228,17.328092370931326,23.221002874764235,17.328092370931323, Neutralism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.36.fbc2 ,39.14167198223619,1.1529071380649238,39.61032879567442,28.234757524384644, Amensalism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.3.fbc2 ,16.546695403202254,40.239686088716816,16.546695403202257,40.50503216433641, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.38.fbc2 ,16.59859830480839,17.150039236288517,30.90245376886484,17.150039236288517, Amensalism,Healthy
SRR13077685.bin.29.fbc2XSRR13077685.bin.21.fbc2 ,17.1153967113621,17.328092370931323,17.1153967113621,17.328092370931323, Neutralism,Healthy
SRR13077685.bin.2.fbc2XSRR13077685.bin.29.fbc2 ,23.733216679431145,17.115396711362102,23.733216679431155,17.115396711362095, Neutralism,Healthy
SRR13077685.bin.26.fbc2XSRR13077685.bin.44.fbc2 ,15.672776439174172,39.60967571004748,16.546695403202257,39.61032879567442, Neutralism,Healthy
SRR13077685.bin.41.fbc2XSRR13077685.bin.29.fbc2 ,16.85603042316386,17.115396711362084,16.85603042316385,17.1153967113621, Neutralism,Healthy
SRR13077685.bin.5.fbc2XSRR13077685.bin.20.fbc2 ,30.23612682268206,17.23765508524357,30.90245376886484,17.237655085243567, Neutralism,Healthy
SRR13077685.bin.3.fbc2XSRR13077685.bin.42.fbc2 ,27.42091361894489,31.23868281094288,40.505032164336406,31.77793086178064, Amensalism,Healthy
SRR13077685.bin.44.fbc2XSRR13077685.bin.29.fbc2 ,39.61032879567441,17.115396711362088,39.61032879567442,17.11539671136211, Neutralism,Healthy
SRR13077685.bin.18.fbc2XSRR13077685.bin.46.fbc2 ,1.9382159847620368,21.98579062231928,16.648021356753265,23.22100287476428, Amensalism,Healthy
SRR13077696.bin.24.fbc2XSRR13077696.bin.10.fbc2 ,10.542663837756324,7.53332522979658,18.06314858456225,8.531195207021348, Competition,Healthy
SRR13077696.bin.24.fbc2XSRR13077696.bin.17.fbc2 ,17.924468946156402,8.116871224876169,18.06314858456225,16.196849184006588, Amensalism,Healthy
